Timestamp,Pose_X,Pose_Y,Pose_Theta,eCO2,TVOC,AQI,R0,R1,R2,R3,Channel
2025-12-17 18:20:52.515555,3.1384516751437155,0.8561897659868253,-1.011620382760424,575.0931251234146,165.0,2.0,460079.0,1.0,1066471.0,60423.0,0
2025-12-17 18:20:52.611458,3.1384516751437155,0.8561897659868253,-1.011620382760424,584.1622462878984,231.0,3.0,613232.0,1.0,1252048.0,55127.0,1
2025-12-17 18:20:52.715793,3.1384516751437155,0.8561897659868253,-1.011620382760424,591.6950658794691,243.0,3.0,661978.0,1.0,865482.0,50706.0,2
2025-12-17 18:20:52.816568,3.1384516751437155,0.8561897659868253,-1.011620382760424,602.615002958095,243.0,3.0,847797.0,1.0,892855.0,55202.0,3
2025-12-17 18:20:52.918398,3.1384516751437155,0.8561897659868253,-1.011620382760424,578.3867078952469,201.0,2.0,961548.0,1.0,1358454.0,68206.0,4
2025-12-17 18:20:53.518006,3.1384516751437155,0.8561897659868253,-1.011620382760424,573.4221119195693,164.0,2.0,464460.0,1.0,1092039.0,60504.0,0
2025-12-17 18:20:53.614500,3.1384516751437155,0.8561897659868253,-1.011620382760424,558.606355516526,209.0,2.0,623698.0,1.0,1256718.0,56487.0,1
2025-12-17 18:20:53.717313,3.1384516751437155,0.8561897659868253,-1.011620382760424,581.161495565291,234.0,3.0,672593.0,1.0,870476.0,51241.0,2
2025-12-17 18:20:53.815555,3.1384516751437155,0.8561897659868253,-1.011620382760424,591.0501190059243,233.0,3.0,834135.0,1.0,874018.0,55803.0,3
2025-12-17 18:20:53.913967,3.1384516751437155,0.8561897659868253,-1.011620382760424,582.7798615247709,205.0,2.0,965461.0,1.0,1356616.0,67929.0,4
2025-12-17 18:20:54.015887,3.1384516751437155,0.8561897659868253,-1.011620382760424,569.6733731589609,175.0,2.0,724095.0,1.0,1448681.0,61579.0,5
2025-12-17 18:20:54.519095,3.1384516751437155,0.8561897659868253,-1.011620382760424,574.7506517312664,164.0,2.0,467773.0,1.0,1082105.0,60484.0,0
2025-12-17 18:20:54.615877,3.1384516751437155,0.8561897659868253,-1.011620382760424,569.0497275458482,217.0,2.0,609095.0,1.0,1272124.0,55954.0,1
2025-12-17 18:20:54.716619,3.1384516751437155,0.8561897659868253,-1.011620382760424,574.6268941430727,227.0,3.0,649990.0,1.0,869592.0,51589.0,2
2025-12-17 18:20:54.813499,3.1384516751437155,0.8561897659868253,-1.011620382760424,586.4847807675238,228.0,3.0,836113.0,1.0,884733.0,56087.0,3
2025-12-17 18:20:54.922208,3.1384516751437155,0.8561897659868253,-1.011620382760424,597.1780193707714,216.0,2.0,966115.0,1.0,1357535.0,67016.0,4
2025-12-17 18:20:55.016367,3.1384516751437155,0.8561897659868253,-1.011620382760424,573.0369520344146,178.0,2.0,744976.0,1.0,1453592.0,61371.0,5
