Timestamp,Channel,Pose_X,Pose_Y,Pose_Theta,eCO2,TVOC,AQI,R0,R1,R2,R3
2025-12-19T13:20:44.082563,1,-0.04111431918997012,-0.0610364385702293,0.0,458.0,51.0,1.0,800394.0,1.0,1313691.0,59772.0
2025-12-19T13:20:44.181436,2,-0.04111431918997012,-0.0610364385702293,0.0,584.0,121.0,2.0,793919.0,1.0,857609.0,57199.0
2025-12-19T13:20:44.280855,3,-0.04111431918997012,-0.0610364385702293,0.0,520.0,83.0,2.0,1025065.0,1.0,967751.0,63183.0
2025-12-19T13:20:44.380799,4,-0.04111431918997012,-0.0610364385702293,0.0,616.0,143.0,2.0,1083205.0,1.0,1352490.0,77488.0
2025-12-19T13:20:44.479282,5,-0.04111431918997012,-0.0610364385702293,0.0,504.0,74.0,2.0,866361.0,1.0,1423408.0,66115.0
2025-12-19T13:20:44.982940,0,-0.04111431918997012,-0.0610364385702293,0.0,442.0,43.0,1.0,733220.0,1.0,1211611.0,64742.0
2025-12-19T13:20:45.083353,1,-0.04111431918997012,-0.0610364385702293,0.0,460.0,52.0,1.0,800394.0,1.0,1331597.0,59671.0
2025-12-19T13:20:45.180711,2,-0.04111431918997012,-0.0610364385702293,0.0,597.0,130.0,2.0,775331.0,1.0,864603.0,56487.0
2025-12-19T13:20:45.282488,3,-0.04111431918997012,-0.0610364385702293,0.0,520.0,83.0,2.0,983601.0,1.0,970047.0,63205.0
2025-12-19T13:20:45.380671,4,-0.04111431918997012,-0.0610364385702293,0.0,595.0,129.0,2.0,1079179.0,1.0,1374642.0,79051.0
2025-12-19T13:20:45.481927,5,-0.04111431918997012,-0.0610364385702293,0.0,533.0,91.0,2.0,877872.0,1.0,1439395.0,64283.0
2025-12-19T13:20:45.981557,0,-0.04111431918997012,-0.0610364385702293,0.0,453.0,48.0,1.0,735705.0,1.0,1222320.0,64066.0
2025-12-19T13:20:46.082451,1,-0.04111431918997012,-0.0610364385702293,0.0,437.0,40.0,1.0,820693.0,1.0,1337016.0,61039.0
2025-12-19T13:20:46.181139,2,-0.04111431918997012,-0.0610364385702293,0.0,573.0,114.0,2.0,760002.0,1.0,864311.0,57841.0
2025-12-19T13:20:46.281070,3,-0.04111431918997012,-0.0610364385702293,0.0,522.0,84.0,2.0,988608.0,1.0,964481.0,63076.0
2025-12-19T13:20:46.379825,4,-0.04111431918997012,-0.0610364385702293,0.0,597.0,130.0,2.0,1079179.0,1.0,1376038.0,78944.0
2025-12-19T13:20:46.481137,5,-0.04111431918997012,-0.0610364385702293,0.0,519.0,82.0,2.0,854422.0,1.0,1427750.0,65182.0
2025-12-19T13:20:46.981071,0,-0.04111431918997012,-0.0610364385702293,0.0,449.0,46.0,1.0,737450.0,1.0,1198154.0,64305.0
2025-12-19T13:20:47.082050,1,-0.04111431918997012,-0.0610364385702293,0.0,440.0,42.0,1.0,802292.0,1.0,1324854.0,60874.0
2025-12-19T13:20:47.181337,2,-0.04111431918997012,-0.0610364385702293,0.0,582.0,120.0,2.0,789364.0,1.0,860225.0,57335.0
2025-12-19T13:20:47.279749,3,-0.04111431918997012,-0.0610364385702293,0.0,485.0,64.0,1.0,1011281.0,1.0,974654.0,65336.0
2025-12-19T13:20:47.380715,4,-0.04111431918997012,-0.0610364385702293,0.0,588.0,124.0,2.0,1087613.0,1.0,1352490.0,79615.0
2025-12-19T13:20:47.478721,5,-0.04111431918997012,-0.0610364385702293,0.0,521.0,84.0,2.0,882042.0,1.0,1439395.0,65027.0
2025-12-19T13:20:47.981944,0,-0.04111431918997012,-0.0610364385702293,0.0,452.0,48.0,1.0,733468.0,1.0,1195724.0,64109.0
2025-12-19T13:20:48.082095,1,-0.04111431918997012,-0.0610364385702293,0.0,458.0,51.0,1.0,801207.0,1.0,1330696.0,59812.0
2025-12-19T13:20:48.181122,2,-0.04111431918997012,-0.0610364385702293,0.0,592.0,127.0,2.0,786431.0,1.0,869004.0,56794.0
2025-12-19T13:20:48.280554,3,-0.04111431918997012,-0.0610364385702293,0.0,517.0,82.0,2.0,1017117.0,1.0,963176.0,63355.0
2025-12-19T13:20:48.382119,4,-0.04111431918997012,-0.0610364385702293,0.0,611.0,139.0,2.0,1071174.0,1.0,1351575.0,77909.0
