Timestamp,Pose_X,Pose_Y,Pose_Theta,eCO2,TVOC,AQI,R0,R1,R2,R3,Channel
2025-12-18 16:53:54.088865,3.648278740704976,-3.3532725614455208,1.6833739111108454,455.7008886996488,31.0,1.0,676245.0,1.0,1465943.0,60771.0,1
2025-12-18 16:53:54.191650,3.648278740704976,-3.3532725614455208,1.6833739111108454,440.7613258408154,30.0,1.0,695040.0,1.0,1179246.0,56125.0,2
2025-12-18 16:53:54.290591,3.648278740704976,-3.3532725614455208,1.6833739111108454,472.9916855935691,38.0,1.0,934280.0,1.0,1339734.0,60895.0,3
2025-12-18 16:53:54.396686,3.648278740704976,-3.3532725614455208,1.6833739111108454,478.15757847527374,37.0,1.0,1072988.0,1.0,1755151.0,71709.0,4
2025-12-18 16:53:54.496649,3.648278740704976,-3.3532725614455208,1.6833739111108454,495.73697586229974,35.0,1.0,756922.0,1.0,1847807.0,63915.0,5
2025-12-18 16:53:54.989982,3.648278740704976,-3.3532725614455208,1.6833739111108454,520.9888449210678,39.0,1.0,533777.0,1.0,1394322.0,64698.0,0
2025-12-18 16:53:55.090545,3.648278740704976,-3.3532725614455208,1.6833739111108454,471.3976486857661,39.0,1.0,681991.0,1.0,1441833.0,59812.0,1
2025-12-18 16:53:55.188098,3.648278740704976,-3.3532725614455208,1.6833739111108454,463.52150000602813,41.0,1.0,670093.0,1.0,1170498.0,54829.0,2
2025-12-18 16:53:55.289318,3.648278740704976,-3.3532725614455208,1.6833739111108454,473.747533428177,39.0,1.0,935862.0,1.0,1350204.0,60771.0,3
2025-12-18 16:53:55.388449,3.648278740704976,-3.3532725614455208,1.6833739111108454,492.0184314078704,44.0,1.0,1090193.0,1.0,1716379.0,70649.0,4
2025-12-18 16:53:55.489811,3.648278740704976,-3.3532725614455208,1.6833739111108454,506.6259813181884,41.0,1.0,755130.0,1.0,1835341.0,63140.0,5
2025-12-18 16:53:55.989029,3.648278740704976,-3.3532725614455208,1.6833739111108454,516.7298140692635,37.0,1.0,532334.0,1.0,1381171.0,64939.0,0
2025-12-18 16:53:56.089130,3.648278740704976,-3.3532725614455208,1.6833739111108454,461.0984354347648,35.0,1.0,678078.0,1.0,1437447.0,60341.0,1
2025-12-18 16:53:56.189409,3.648278740704976,-3.3532725614455208,1.6833739111108454,445.2756234058878,33.0,1.0,657958.0,1.0,1166938.0,55746.0,2
2025-12-18 16:53:56.289977,3.648278740704977,-3.353272561445521,1.6833739111108454,479.5009744969885,42.0,1.0,941900.0,1.0,1345186.0,60361.0,3
2025-12-18 16:53:56.389685,3.648278740704976,-3.3532725614455208,1.6833739111108454,491.868403575436,44.0,1.0,1078449.0,1.0,1696742.0,70578.0,4
2025-12-18 16:53:56.490159,3.648278740704976,-3.3532725614455208,1.6833739111108454,476.50694819951025,27.0,1.0,747755.0,1.0,1840940.0,64961.0,5
2025-12-18 16:53:56.989431,3.648278740704976,-3.3532725614455208,1.6833739111108454,517.4690756032988,38.0,1.0,540869.0,1.0,1388671.0,64808.0,0
2025-12-18 16:53:57.090135,3.648278740704976,-3.3532725614455208,1.6833739111108454,474.79607363249596,42.0,1.0,676245.0,1.0,1443786.0,59449.0,1
2025-12-18 16:53:57.189903,3.648278740704976,-3.3532725614455208,1.6833739111108454,451.0307633542347,36.0,1.0,692223.0,1.0,1190474.0,55370.0,2
2025-12-18 16:53:57.288209,3.648278740704976,-3.3532725614455208,1.6833739111108454,454.25743897190137,31.0,1.0,933648.0,1.0,1346553.0,61808.0,3
2025-12-18 16:53:57.390680,3.648278740704976,-3.3532725614455208,1.6833739111108454,465.71865255756643,32.0,1.0,1075897.0,1.0,1740952.0,72343.0,4
2025-12-18 16:53:57.490795,3.648278740704976,-3.3532725614455208,1.6833739111108454,498.38759291140883,38.0,1.0,775856.0,1.0,1839072.0,63526.0,5
2025-12-18 16:53:57.990891,3.648278740704976,-3.3532725614455208,1.6833739111108454,504.2070038120339,32.0,1.0,539224.0,1.0,1377903.0,65580.0,0
2025-12-18 16:53:58.089942,3.648278740704976,-3.3532725614455208,1.6833739111108454,469.49527049321,40.0,1.0,679227.0,1.0,1446721.0,59671.0,1
2025-12-18 16:53:58.189780,3.648278740704976,-3.3532725614455208,1.6833739111108454,452.78667100198993,38.0,1.0,688019.0,1.0,1181243.0,55183.0,2
2025-12-18 16:53:58.291282,3.648278740704976,-3.3532725614455208,1.6833739111108454,459.0078728292054,33.0,1.0,944134.0,1.0,1382574.0,61454.0,3
2025-12-18 16:53:58.388399,3.648278740704976,-3.3532725614455208,1.6833739111108454,475.5726643800053,37.0,1.0,1085407.0,1.0,1719868.0,71588.0,4
2025-12-18 16:53:58.489623,3.648278740704976,-3.3532725614455208,1.6833739111108454,488.27026013135315,34.0,1.0,768538.0,1.0,1850310.0,64066.0,5
2025-12-18 16:53:58.990427,3.648278740704976,-3.3532725614455208,1.6833739111108454,515.9473567068537,39.0,1.0,536131.0,1.0,1356157.0,64720.0,0
2025-12-18 16:53:59.089538,3.648278740704976,-3.3532725614455208,1.6833739111108454,457.1947418763692,35.0,1.0,682684.0,1.0,1448190.0,60341.0,1
2025-12-18 16:53:59.189984,3.648278740704976,-3.3532725614455208,1.6833739111108454,436.5421717815012,31.0,1.0,688951.0,1.0,1152026.0,56011.0,2
2025-12-18 16:53:59.289090,3.648278740704976,-3.3532725614455208,1.6833739111108454,456.76486549702594,33.0,1.0,940944.0,1.0,1354781.0,61475.0,3
2025-12-18 16:53:59.389778,3.648278740704976,-3.3532725614455208,1.6833739111108454,482.422472296605,41.0,1.0,1079910.0,1.0,1723948.0,71009.0,4
2025-12-18 16:53:59.490987,3.648278740704976,-3.3532725614455208,1.6833739111108454,501.1500904705431,40.0,1.0,749529.0,1.0,1857211.0,63226.0,5
2025-12-18 16:54:00.090034,3.648278740704976,-3.3532725614455208,1.6833739111108454,513.561596939936,38.0,1.0,541969.0,1.0,1384447.0,64764.0,0
2025-12-18 16:54:00.189240,3.648278740704976,-3.3532725614455208,1.6833739111108454,470.7639699235033,42.0,1.0,677390.0,1.0,1443786.0,59429.0,1
2025-12-18 16:54:00.289881,3.648278740704976,-3.3532725614455208,1.6833739111108454,446.17363000490576,36.0,1.0,683146.0,1.0,1168914.0,55426.0,2
2025-12-18 16:54:00.389304,3.648278740704976,-3.3532725614455208,1.6833739111108454,464.3942871202576,37.0,1.0,951190.0,1.0,1343366.0,60936.0,3
2025-12-18 16:54:00.489887,3.648278740704976,-3.3532725614455208,1.6833739111108454,468.158878130283,35.0,1.0,1092039.0,1.0,1730378.0,71928.0,4
2025-12-18 16:54:00.590677,3.648278740704976,-3.3532725614455208,1.6833739111108454,486.9199290364429,34.0,1.0,757690.0,1.0,1835962.0,64023.0,5
2025-12-18 16:54:01.088824,3.648278740704976,-3.3532725614455208,1.6833739111108454,505.302889967718,35.0,1.0,536675.0,1.0,1366293.0,65226.0,0
2025-12-18 16:54:01.189138,3.648278740704976,-3.3532725614455208,1.6833739111108454,461.4630483882812,38.0,1.0,684072.0,1.0,1469918.0,59913.0,1
2025-12-18 16:54:01.292246,3.648278740704976,-3.3532725614455208,1.6833739111108454,442.9264419701197,35.0,1.0,685694.0,1.0,1153196.0,55520.0,2
2025-12-18 16:54:01.390093,3.648278740704976,-3.3532725614455208,1.6833739111108454,449.1475662431304,31.0,1.0,947014.0,1.0,1358914.0,61808.0,3
2025-12-18 16:54:01.490038,3.648278740704976,-3.3532725614455208,1.6833739111108454,469.0100965376943,36.0,1.0,1087613.0,1.0,1725699.0,71758.0,4
2025-12-18 16:54:01.593767,3.648278740704976,-3.3532725614455208,1.6833739111108454,469.7978285963811,27.0,1.0,757947.0,1.0,1818030.0,65027.0,5
2025-12-18 16:54:02.090784,3.648278740704976,-3.3532725614455208,1.6833739111108454,514.0401880605267,40.0,1.0,535949.0,1.0,1369534.0,64589.0,0
2025-12-18 16:54:02.190235,3.648278740704976,-3.3532725614455208,1.6833739111108454,458.16056688902205,37.0,1.0,677390.0,1.0,1453100.0,59995.0,1
2025-12-18 16:54:02.289857,3.648278740704976,-3.3532725614455208,1.6833739111108454,453.6851690779387,41.0,1.0,688252.0,1.0,1174466.0,54867.0,2
2025-12-18 16:54:02.391874,3.648362351581453,-3.3531676354160727,1.6838667370300997,460.8996095939173,37.0,1.0,930493.0,1.0,1351575.0,60998.0,3
2025-12-18 16:54:02.488843,3.649820539904089,-3.350787771673487,1.6833763973707128,482.7965573510405,33.0,1.0,765164.0,1.0,1852190.0,64153.0,5
2025-12-18 16:54:03.090471,3.640214815111492,-3.273819400332377,1.6866128068619577,509.78035066033675,38.0,1.0,543806.0,1.0,1363521.0,64808.0,0
2025-12-18 16:54:03.189741,3.638970631788909,-3.262967227697701,1.6801751240293163,460.86015536706316,39.0,1.0,677620.0,1.0,1448681.0,59812.0,1
