Timestamp,Channel,Pose_X,Pose_Y,Pose_Theta,eCO2,TVOC,AQI,R0,R1,R2,R3
2025-12-19T12:54:55.781879,0,-0.03402904983134491,-0.05164183511676676,0.0,402.0,25.0,1.0,638218.0,1.0,1207926.0,65646.0
2025-12-19T12:54:55.881345,1,-0.03402904983134491,-0.05164183511676676,0.0,415.0,30.0,1.0,710741.0,1.0,1241499.0,59088.0
2025-12-19T12:54:55.980480,2,-0.03402904983134491,-0.05164183511676676,0.0,423.0,34.0,1.0,669867.0,1.0,783773.0,55879.0
2025-12-19T12:54:56.079085,3,-0.03402904983134491,-0.05164183511676676,0.0,410.0,28.0,1.0,880848.0,1.0,876091.0,62630.0
2025-12-19T12:54:56.179139,4,-0.03402904983134491,-0.05164183511676676,0.0,444.0,44.0,1.0,1047157.0,1.0,1347921.0,69629.0
2025-12-19T12:54:56.283404,5,-0.03402904983134491,-0.05164183511676676,0.0,422.0,34.0,1.0,794456.0,1.0,1533958.0,63162.0
2025-12-19T12:54:56.782132,0,-0.03402904983134491,-0.05164183511676676,0.0,413.0,29.0,1.0,643423.0,1.0,1166543.0,64983.0
2025-12-19T12:54:56.880650,1,-0.03402904983134491,-0.05164183511676676,0.0,411.0,28.0,1.0,719210.0,1.0,1241499.0,59308.0
2025-12-19T12:54:56.982380,2,-0.03402904983134491,-0.05164183511676676,0.0,446.0,45.0,1.0,655957.0,1.0,806922.0,54663.0
2025-12-19T12:54:57.080405,3,-0.03402904983134491,-0.05164183511676676,0.0,411.0,29.0,1.0,876981.0,1.0,888033.0,62608.0
2025-12-19T12:54:57.181008,4,-0.03402904983134491,-0.05164183511676676,0.0,415.0,30.0,1.0,1029934.0,1.0,1340641.0,71588.0
2025-12-19T12:54:57.281844,5,-0.03402904983134491,-0.05164183511676676,0.0,415.0,30.0,1.0,807742.0,1.0,1535516.0,63612.0
2025-12-19T12:54:57.782195,0,-0.03402904983134491,-0.05164183511676676,0.0,420.0,33.0,1.0,633698.0,1.0,1187657.0,64545.0
2025-12-19T12:54:57.880677,1,-0.03402904983134491,-0.05164183511676676,0.0,412.0,29.0,1.0,711222.0,1.0,1218190.0,59208.0
2025-12-19T12:54:57.982766,2,-0.03402904983134491,-0.05164183511676676,0.0,436.0,40.0,1.0,655513.0,1.0,798230.0,55221.0
2025-12-19T12:54:58.080203,3,-0.03402904983134491,-0.05164183511676676,0.0,425.0,35.0,1.0,851823.0,1.0,875795.0,61746.0
2025-12-19T12:54:58.183000,4,-0.03402904983134491,-0.05164183511676676,0.0,432.0,38.0,1.0,1040445.0,1.0,1357995.0,70411.0
2025-12-19T12:54:58.280958,5,-0.03402904983134491,-0.05164183511676676,0.0,400.0,21.0,1.0,793919.0,1.0,1543332.0,64939.0
2025-12-19T12:54:58.780487,0,-0.03402904983134491,-0.05164183511676676,0.0,406.0,27.0,1.0,640599.0,1.0,1188864.0,65403.0
2025-12-19T12:54:58.882598,1,-0.03402904983134491,-0.05164183511676676,0.0,400.0,23.0,1.0,718723.0,1.0,1242340.0,60056.0
2025-12-19T12:54:58.981100,2,-0.03402904983134491,-0.05164183511676676,0.0,429.0,37.0,1.0,657735.0,1.0,784304.0,55558.0
2025-12-19T12:54:59.080634,3,-0.03402904983134491,-0.05164183511676676,0.0,406.0,26.0,1.0,860808.0,1.0,883835.0,62927.0
2025-12-19T12:54:59.180440,4,-0.03402904983134491,-0.05164183511676676,0.0,431.0,37.0,1.0,1033426.0,1.0,1329795.0,70506.0
2025-12-19T12:54:59.280167,5,-0.03402904983134491,-0.05164183511676676,0.0,415.0,30.0,1.0,808562.0,1.0,1514356.0,63655.0
2025-12-19T12:54:59.781244,0,-0.03402904983134491,-0.05164183511676676,0.0,420.0,33.0,1.0,641249.0,1.0,1202216.0,64545.0
2025-12-19T12:54:59.880552,1,-0.03402904983134491,-0.05164183511676676,0.0,403.0,25.0,1.0,701896.0,1.0,1242760.0,59792.0
2025-12-19T12:54:59.979558,2,-0.03402904983134491,-0.05164183511676676,0.0,431.0,38.0,1.0,657290.0,1.0,793650.0,55426.0
2025-12-19T12:55:00.082587,3,-0.03402904983134491,-0.05164183511676676,0.0,400.0,24.0,1.0,863434.0,1.0,878169.0,63290.0
2025-12-19T12:55:00.182838,4,-0.03402904983134491,-0.05164183511676676,0.0,416.0,31.0,1.0,1019875.0,1.0,1354323.0,71491.0
2025-12-19T12:55:00.282603,5,-0.03402904983134491,-0.05164183511676676,0.0,412.0,29.0,1.0,786165.0,1.0,1524641.0,63828.0
2025-12-19T12:55:00.780293,0,-0.03402904983134491,-0.05164183511676676,0.0,416.0,31.0,1.0,644295.0,1.0,1184847.0,64786.0
2025-12-19T12:55:00.880731,2,-0.03402904983134491,-0.05164183511676676,0.0,423.0,34.0,1.0,671001.0,1.0,807468.0,55897.0
2025-12-19T12:55:00.981066,3,-0.03402904983134491,-0.05164183511676676,0.0,407.0,27.0,1.0,855579.0,1.0,885332.0,62863.0
2025-12-19T12:55:01.080379,4,-0.03402904983134491,-0.05164183511676676,0.0,436.0,40.0,1.0,1052487.0,1.0,1337469.0,70149.0
2025-12-19T12:55:01.180954,5,-0.03402904983134491,-0.05164183511676676,0.0,429.0,37.0,1.0,787230.0,1.0,1534477.0,62799.0
2025-12-19T12:55:01.782008,0,-0.03402904983134491,-0.05164183511676676,0.0,423.0,34.0,1.0,646261.0,1.0,1186050.0,64370.0
2025-12-19T12:55:01.882530,1,-0.03402904983134491,-0.05164183511676676,0.0,420.0,32.0,1.0,716537.0,1.0,1226464.0,58828.0
2025-12-19T12:55:01.980920,2,-0.03402904983134491,-0.05164183511676676,0.0,437.0,40.0,1.0,665123.0,1.0,804195.0,55146.0
2025-12-19T12:55:02.081754,3,-0.03402904983134491,-0.05164183511676676,0.0,400.0,21.0,1.0,875499.0,1.0,892250.0,63742.0
2025-12-19T12:55:02.180553,4,-0.03402904983134491,-0.05164183511676676,0.0,425.0,35.0,1.0,1024718.0,1.0,1317699.0,70889.0
2025-12-19T12:55:02.281163,5,-0.03402904983134491,-0.05164183511676676,0.0,427.0,36.0,1.0,796610.0,1.0,1541244.0,62927.0
2025-12-19T12:55:02.782912,0,-0.03402904983134491,-0.05164183511676676,0.0,423.0,34.0,1.0,638002.0,1.0,1208335.0,64349.0
2025-12-19T12:55:02.880679,1,-0.03402904983134491,-0.05164183511676676,0.0,403.0,25.0,1.0,726550.0,1.0,1228541.0,59772.0
2025-12-19T12:55:02.981729,2,-0.03402904983134491,-0.05164183511676676,0.0,416.0,31.0,1.0,668734.0,1.0,801750.0,56277.0
2025-12-19T12:55:03.080520,3,-0.03402904983134491,-0.05164183511676676,0.0,408.0,27.0,1.0,853266.0,1.0,876388.0,62927.0
2025-12-19T12:55:03.182287,4,-0.03402904983134491,-0.05164183511676676,0.0,439.0,41.0,1.0,1025759.0,1.0,1344731.0,69912.0
2025-12-19T12:55:03.282714,5,-0.03402904983134491,-0.05164183511676676,0.0,431.0,38.0,1.0,799852.0,1.0,1542287.0,62672.0
2025-12-19T12:55:03.781999,0,-0.03402904983134491,-0.05164183511676676,0.0,419.0,32.0,1.0,643423.0,1.0,1200590.0,64611.0
2025-12-19T12:55:03.882060,1,-0.03402904983134491,-0.05164183511676676,0.0,410.0,28.0,1.0,714600.0,1.0,1233541.0,59409.0
2025-12-19T12:55:03.980728,2,-0.03402904983134491,-0.05164183511676676,0.0,435.0,39.0,1.0,667603.0,1.0,786963.0,55258.0
2025-12-19T12:55:04.080467,3,-0.03402904983134491,-0.05164183511676676,0.0,402.0,24.0,1.0,871950.0,1.0,892552.0,63312.0
2025-12-19T12:55:04.181340,4,-0.03402904983134491,-0.05164183511676676,0.0,414.0,30.0,1.0,1040445.0,1.0,1336111.0,71612.0
2025-12-19T12:55:04.281820,5,-0.03402904983134491,-0.05164183511676676,0.0,428.0,36.0,1.0,814054.0,1.0,1562251.0,62842.0
2025-12-19T12:55:04.780295,0,-0.03402904983134491,-0.05164183511676676,0.0,415.0,30.0,1.0,636277.0,1.0,1218190.0,64873.0
2025-12-19T12:55:04.880548,1,-0.03402904983134491,-0.05164183511676676,0.0,417.0,31.0,1.0,711704.0,1.0,1243181.0,58968.0
2025-12-19T12:55:04.982607,2,-0.03402904983134491,-0.05164183511676676,0.0,421.0,33.0,1.0,663549.0,1.0,815157.0,56011.0
2025-12-19T12:55:05.081519,3,-0.03402904983134491,-0.05164183511676676,0.0,406.0,26.0,1.0,863726.0,1.0,887432.0,63076.0
2025-12-19T12:55:05.180527,4,-0.03402904983134491,-0.05164183511676676,0.0,420.0,33.0,1.0,1027497.0,1.0,1357535.0,71201.0
2025-12-19T12:55:05.282470,5,-0.03402904983134491,-0.05164183511676676,0.0,406.0,26.0,1.0,799041.0,1.0,1530328.0,64196.0
2025-12-19T12:55:05.780506,0,-0.03402904983134491,-0.05164183511676676,0.0,414.0,30.0,1.0,646698.0,1.0,1196938.0,64917.0
2025-12-19T12:55:05.882602,1,-0.03402904983134491,-0.05164183511676676,0.0,414.0,30.0,1.0,717023.0,1.0,1238142.0,59168.0
2025-12-19T12:55:05.981769,2,-0.03402904983134491,-0.05164183511676676,0.0,418.0,32.0,1.0,675787.0,1.0,804195.0,56182.0
2025-12-19T12:55:06.081005,3,-0.03402904983134491,-0.05164183511676676,0.0,400.0,23.0,1.0,856448.0,1.0,886831.0,63505.0
2025-12-19T12:55:06.181145,4,-0.03402904983134491,-0.05164183511676676,0.0,422.0,33.0,1.0,1063947.0,1.0,1324854.0,71081.0
2025-12-19T12:55:06.782010,0,-0.03402904983134491,-0.05164183511676676,0.0,405.0,26.0,1.0,640165.0,1.0,1204252.0,65513.0
2025-12-19T12:55:06.883098,1,-0.03402904983134491,-0.05164183511676676,0.0,410.0,28.0,1.0,729507.0,1.0,1226464.0,59389.0
2025-12-19T12:55:06.980976,2,-0.03402904983134491,-0.05164183511676676,0.0,404.0,26.0,1.0,660188.0,1.0,814054.0,56948.0
2025-12-19T12:55:07.082722,3,-0.03402904983134491,-0.05164183511676676,0.0,400.0,22.0,1.0,879062.0,1.0,897703.0,63655.0
2025-12-19T12:55:07.181935,4,-0.03402904983134491,-0.05164183511676676,0.0,429.0,37.0,1.0,1024718.0,1.0,1340187.0,70602.0
2025-12-19T12:55:07.280258,5,-0.03402904983134491,-0.05164183511676676,0.0,427.0,36.0,1.0,799852.0,1.0,1535516.0,62927.0
2025-12-19T12:55:07.780373,1,-0.03402904983134491,-0.05164183511676676,0.0,406.0,26.0,1.0,698578.0,1.0,1249508.0,59630.0
2025-12-19T12:55:07.880613,2,-0.03402904983134491,-0.05164183511676676,0.0,407.0,27.0,1.0,663549.0,1.0,807195.0,56851.0
2025-12-19T12:55:07.981586,3,-0.03402904983134491,-0.05164183511676676,0.0,400.0,21.0,1.0,860808.0,1.0,900746.0,63893.0
2025-12-19T12:55:08.080581,4,-0.03402904983134491,-0.05164183511676676,0.0,414.0,30.0,1.0,1040445.0,1.0,1362599.0,71612.0
