Timestamp,Channel,Pose_X,Pose_Y,Pose_Theta,eCO2,TVOC,AQI,R0,R1,R2,R3
2025-12-17T14:22:17.088429,0,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,421.0,33.0,1.0,411180.0,1.0,1560666.0,75905.0
2025-12-17T14:22:17.181060,1,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,421.0,33.0,1.0,697161.0,1.0,1743901.0,72613.0
2025-12-17T14:22:17.283656,2,0.0037705261059678384,-0.027796743317535875,-0.01686207830290571,425.0,35.0,1.0,702847.0,1.0,1530846.0,67562.0
2025-12-17T14:22:17.385155,3,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,407.0,27.0,1.0,1003440.0,1.0,1911416.0,75393.0
2025-12-17T14:22:17.479860,4,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,429.0,36.0,1.0,1201403.0,1.0,2326778.0,87322.0
2025-12-17T14:22:17.582873,5,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,425.0,35.0,1.0,793650.0,1.0,2352115.0,77357.0
2025-12-17T14:22:18.077577,0,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,438.0,41.0,1.0,410763.0,1.0,1579797.0,74656.0
2025-12-17T14:22:18.181590,1,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,423.0,34.0,1.0,683146.0,1.0,1748037.0,72441.0
2025-12-17T14:22:18.278701,2,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,433.0,39.0,1.0,685230.0,1.0,1530846.0,67016.0
2025-12-17T14:22:18.380019,3,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,417.0,31.0,1.0,1004459.0,1.0,1946012.0,74656.0
2025-12-17T14:22:18.479082,4,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,411.0,29.0,1.0,1201403.0,1.0,2273839.0,88782.0
2025-12-17T14:22:18.580743,5,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,424.0,34.0,1.0,792576.0,1.0,2368892.0,77436.0
2025-12-17T14:22:19.076971,0,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,415.0,30.0,1.0,415799.0,1.0,1575526.0,76369.0
2025-12-17T14:22:19.178578,1,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,428.0,36.0,1.0,687553.0,1.0,1711738.0,72099.0
2025-12-17T14:22:19.280339,2,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,425.0,35.0,1.0,710260.0,1.0,1520004.0,67517.0
2025-12-17T14:22:19.375607,3,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,421.0,33.0,1.0,986602.0,1.0,1869193.0,74404.0
2025-12-17T14:22:19.478729,4,0.003770526105967839,-0.02779674331753588,-0.01686207830290571,416.0,31.0,1.0,1171687.0,1.0,2311863.0,88362.0
2025-12-17T14:22:19.589605,5,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,421.0,33.0,1.0,786963.0,1.0,2365687.0,77698.0
2025-12-17T14:22:20.077138,0,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,413.0,29.0,1.0,405514.0,1.0,1611661.0,76524.0
2025-12-17T14:22:20.177833,1,0.003770526105967839,-0.027796743317535875,-0.01686207830290571,424.0,34.0,1.0,691989.0,1.0,1715799.0,72392.0
