Timestamp,Channel,Pose_X,Pose_Y,Pose_Theta,eCO2,TVOC,AQI,R0,R1,R2,R3,Elapsed_s
2025-12-19 12:19:38.723743,3,-0.0145438137087408,-0.0329696663921424,0.0,500.0,72.0,2.0,625389.0,1.0,560246.0,60607.0,2793.398265
2025-12-19 12:19:38.826821,4,-0.0145438137087408,-0.0329696663921424,0.0,538.0,93.0,2.0,1009572.0,1.0,1167333.0,65646.0,2793.501343
2025-12-19 12:19:38.924995,5,-0.0145438137087408,-0.0329696663921424,0.0,528.0,88.0,2.0,794456.0,1.0,1211611.0,57432.0,2793.599517
2025-12-19 12:19:39.527151,0,-0.0145438137087408,-0.0329696663921424,0.0,605.0,135.0,2.0,646261.0,1.0,853555.0,58274.0,2794.201673
2025-12-19 12:19:39.627888,1,-0.0145438137087408,-0.0329696663921424,0.0,550.0,100.0,2.0,673960.0,1.0,978620.0,56106.0,2794.30241
2025-12-19 12:19:39.723628,2,-0.0145438137087408,-0.0329696663921424,0.0,550.0,101.0,2.0,699998.0,1.0,663100.0,50740.0,2794.39815
2025-12-19 12:19:39.824815,3,-0.0145438137087408,-0.0329696663921424,0.0,498.0,71.0,2.0,646917.0,1.0,568459.0,60730.0,2794.499337
2025-12-19 12:19:39.926293,4,-0.0145438137087408,-0.0329696663921424,0.0,541.0,95.0,2.0,1004119.0,1.0,1179645.0,65469.0,2794.600815
2025-12-19 12:19:40.028287,5,-0.0145438137087408,-0.0329696663921424,0.0,536.0,92.0,2.0,808562.0,1.0,1232706.0,57006.0,2794.702809
2025-12-19 12:19:40.527244,0,-0.0145438137087408,-0.0329696663921424,0.0,596.0,129.0,2.0,644731.0,1.0,864018.0,58828.0,2795.201766
2025-12-19 12:19:40.627322,1,-0.0145438137087408,-0.0329696663921424,0.0,548.0,99.0,2.0,685230.0,1.0,1004119.0,56182.0,2795.301844
2025-12-19 12:19:40.725488,2,-0.0145438137087408,-0.0329696663921424,0.0,540.0,95.0,2.0,701421.0,1.0,664223.0,51241.0,2795.40001
2025-12-19 12:19:40.822857,3,-0.0145438137087408,-0.0329696663921424,0.0,492.0,68.0,2.0,649110.0,1.0,561575.0,61081.0,2795.497379
