Timestamp,Pose_X,Pose_Y,Pose_Theta,eCO2,TVOC,AQI,R0,R1,R2,R3,Channel
2025-12-19 09:50:32.214556,1.3961123692126722,0.5892176156501238,-1.4348723867484725,450.9902360759833,31.0,1.0,306304.0,1.0,393481.0,42122.0,0
2025-12-19 09:50:32.312284,1.3961123692126722,0.5892176156501238,-1.4348723867484725,424.9157616159249,28.0,1.0,315351.0,1.0,352973.0,34160.0,1
2025-12-19 09:50:32.414674,1.3961123692126722,0.5892176156501238,-1.4348723867484725,428.39193317202046,31.0,1.0,317493.0,1.0,274492.0,33701.0,2
2025-12-19 09:50:32.515040,1.3961123692126722,0.5892176156501238,-1.4348723867484725,401.19517714197195,21.0,1.0,424185.0,1.0,290159.0,39299.0,3
2025-12-19 09:50:32.615470,1.3961123692126722,0.5892176156501238,-1.4348723867484725,400.00084317259683,23.0,1.0,474309.0,1.0,457130.0,49485.0,4
2025-12-19 09:50:32.714340,1.3961123692126722,0.5892176156501238,-1.4348723867484725,443.4186963288648,34.0,1.0,375018.0,1.0,449459.0,44965.0,5
2025-12-19 09:50:33.214450,1.3961123692126722,0.5892176156501238,-1.4348723867484725,445.912778977835,29.0,1.0,301369.0,1.0,388453.0,42322.0,0
2025-12-19 09:50:33.312129,1.3961123692126722,0.5892176156501238,-1.4348723867484725,442.83620362548,37.0,1.0,310690.0,1.0,349052.0,33553.0,1
2025-12-19 09:50:33.413482,1.3961123692126722,0.5892176156501238,-1.4348723867484725,434.2927822725294,33.0,1.0,318138.0,1.0,282599.0,33496.0,2
2025-12-19 09:50:33.514806,1.3961123692126722,0.5892176156501238,-1.4348723867484725,434.1068804348237,39.0,1.0,425335.0,1.0,294014.0,38042.0,3
2025-12-19 09:50:33.615845,1.3961123692126722,0.5892176156501238,-1.4348723867484725,402.0004215184376,25.0,1.0,463517.0,1.0,459301.0,49368.0,4
2025-12-19 09:50:33.713509,1.3961123692126722,0.5892176156501238,-1.4348723867484725,420.4153639169857,22.0,1.0,374637.0,1.0,446729.0,46184.0,5
2025-12-19 09:50:34.213939,1.3961123692126722,0.5892176156501238,-1.4348723867484725,446.835353253137,29.0,1.0,309221.0,1.0,388190.0,42265.0,0
2025-12-19 09:50:34.312402,1.3961123692126722,0.5892176156501238,-1.4348723867484725,413.7566115789365,23.0,1.0,321711.0,1.0,349999.0,34591.0,1
2025-12-19 09:50:34.415833,1.3961123692126722,0.5892176156501238,-1.4348723867484725,426.19327966216207,30.0,1.0,321711.0,1.0,276543.0,33758.0,2
2025-12-19 09:50:34.513390,1.3961123692126722,0.5892176156501238,-1.4348723867484725,414.0186881188108,29.0,1.0,416221.0,1.0,292525.0,38796.0,3
2025-12-19 09:50:34.615898,1.3961123692126722,0.5892176156501238,-1.4348723867484725,400.00000000000006,21.0,1.0,469676.0,1.0,460702.0,49754.0,4
2025-12-19 09:50:34.713577,1.3961123692126722,0.5892176156501238,-1.4348723867484725,450.41202850677666,37.0,1.0,380644.0,1.0,450068.0,44859.0,5
2025-12-19 09:50:35.215213,1.3961123692126722,0.5892176156501238,-1.4348723867484725,445.7577892528616,29.0,1.0,307343.0,1.0,390430.0,42308.0,0
2025-12-19 09:50:35.313716,1.3961123692126722,0.5892176156501238,-1.4348723867484725,441.6769366996859,36.0,1.0,315244.0,1.0,352018.0,33633.0,1
2025-12-19 09:50:35.413950,1.3961123692126725,0.5892176156501239,-1.4348723867484725,433.09419735770786,33.0,1.0,325766.0,1.0,278327.0,33530.0,2
2025-12-19 09:50:35.513682,1.3961123692126722,0.5892176156501238,-1.4348723867484725,404.9303449567241,25.0,1.0,420184.0,1.0,295911.0,39126.0,3
2025-12-19 09:50:35.614332,1.3961123692126722,0.5892176156501238,-1.4348723867484725,423.9995791639647,35.0,1.0,475112.0,1.0,459612.0,48573.0,4
2025-12-19 09:50:35.714865,1.3961123692126722,0.5892176156501238,-1.4348723867484725,420.4086890276439,22.0,1.0,387141.0,1.0,455431.0,46372.0,5
2025-12-19 09:50:36.213840,1.3961123692126722,0.5892176156501238,-1.4348723867484725,434.6804303032603,21.0,1.0,299640.0,1.0,388979.0,43001.0,0
2025-12-19 09:50:36.314057,1.3961123692126722,0.5892176156501238,-1.4348723867484725,436.59733924236036,34.0,1.0,318246.0,1.0,348934.0,33815.0,1
2025-12-19 09:50:36.414796,1.3961123692126722,0.5892176156501238,-1.4348723867484725,421.9948441475293,28.0,1.0,314711.0,1.0,278704.0,33896.0,2
2025-12-19 09:50:36.513313,1.3961123692126722,0.5892176156501238,-1.4348723867484725,425.84206017242127,35.0,1.0,424903.0,1.0,293517.0,38339.0,3
2025-12-19 09:50:36.615072,1.3961123692126722,0.5892176156501238,-1.4348723867484725,417.9991573559594,32.0,1.0,466192.0,1.0,460702.0,48886.0,4
