Timestamp,Channel,Pose_X,Pose_Y,Pose_Theta,eCO2,TVOC,AQI,R0,R1,R2,R3
2025-12-16T15:06:12.216004,2,0.0,0.0,0.0,413.0,29.0,1.0,585051.0,1.0,1322614.0,64698.0
2025-12-16T15:06:12.317514,3,0.0,0.0,0.0,431.0,37.0,1.0,485351.0,1.0,1160636.0,57959.0
2025-12-16T15:06:12.420061,4,0.0,0.0,0.0,422.0,33.0,1.0,652635.0,1.0,1581938.0,74455.0
2025-12-16T15:06:13.117862,1,0.0,0.0,0.0,407.0,27.0,1.0,441021.0,1.0,1209563.0,61246.0
2025-12-16T15:06:13.215361,2,0.0,0.0,0.0,418.0,32.0,1.0,595035.0,1.0,1341095.0,64370.0
2025-12-16T15:06:13.315826,3,0.0,0.0,0.0,409.0,27.0,1.0,480448.0,1.0,1182043.0,59288.0
2025-12-16T15:06:13.415682,4,0.0,0.0,0.0,413.0,30.0,1.0,663773.0,1.0,1576593.0,75036.0
2025-12-16T15:06:14.117865,1,0.0,0.0,0.0,413.0,30.0,1.0,434502.0,1.0,1214074.0,60854.0
2025-12-16T15:06:14.218299,2,0.0,0.0,0.0,414.0,30.0,1.0,615103.0,1.0,1334755.0,64611.0
2025-12-16T15:06:14.318236,3,0.0,0.0,0.0,418.0,32.0,1.0,488483.0,1.0,1187657.0,58729.0
2025-12-16T15:06:14.416468,4,0.0,0.0,0.0,400.0,22.0,1.0,653077.0,1.0,1589989.0,76472.0
2025-12-16T15:06:15.115769,1,0.030241926085745177,-0.0036303009061456276,0.0,423.0,34.0,1.0,435532.0,1.0,1184446.0,60280.0
2025-12-16T15:06:15.215278,2,0.051254077496964756,-0.003391010710147647,0.0,421.0,33.0,1.0,594834.0,1.0,1333401.0,64131.0
2025-12-16T15:06:15.315915,4,0.073028332432125,-0.0024514642147172878,0.0,415.0,30.0,1.0,666926.0,1.0,1585690.0,75138.0
2025-12-16T15:06:16.117397,1,0.21698016842181272,-0.001652839008883655,0.0,406.0,26.0,1.0,430404.0,1.0,1211201.0,61350.0
2025-12-16T15:06:16.217415,2,0.2345532201122417,-0.001992236276454998,0.0,423.0,34.0,1.0,614478.0,1.0,1357535.0,63979.0
2025-12-16T15:06:16.314408,3,0.25170816135372637,-0.0021042989684647703,0.0,420.0,32.0,1.0,487492.0,1.0,1177650.0,58590.0
2025-12-16T15:06:16.416055,4,0.26338867531597104,-0.0019086354651218892,0.0,406.0,26.0,1.0,651311.0,1.0,1548564.0,75777.0
2025-12-16T15:06:17.118263,1,0.39046561366468496,-0.003125889876641431,0.0,412.0,29.0,1.0,433180.0,1.0,1211201.0,60977.0
2025-12-16T15:06:17.214828,2,0.40228291031644436,-0.00318130797003898,0.0,421.0,33.0,1.0,588028.0,1.0,1346553.0,64109.0
2025-12-16T15:06:17.317708,3,0.42453392808892465,-0.004009454098437761,0.0,420.0,33.0,1.0,479636.0,1.0,1179246.0,58531.0
2025-12-16T15:06:17.415230,4,0.44129124157021293,-0.003616351720309287,0.0,400.0,22.0,1.0,665123.0,1.0,1593761.0,76705.0
2025-12-16T15:06:18.115870,1,0.5578671011067181,-0.0038985351092262715,0.0,400.0,17.0,1.0,440424.0,1.0,1214896.0,63376.0
2025-12-16T15:06:18.217347,2,0.580680404654083,-0.003408393514750022,0.0,416.0,31.0,1.0,593025.0,1.0,1347921.0,64370.0
2025-12-16T15:06:18.315290,3,0.5924044918632128,-0.0038403630554029286,0.0,415.0,30.0,1.0,489807.0,1.0,1172083.0,58809.0
2025-12-16T15:06:18.417715,4,0.6160464174102227,-0.00363323600765316,0.0,402.0,25.0,1.0,666926.0,1.0,1581938.0,76369.0
2025-12-16T15:06:19.117269,1,0.6791616611856841,-0.00013079123758211463,0.0,408.0,27.0,1.0,425047.0,1.0,1215719.0,61976.0
2025-12-16T15:06:19.216886,2,0.6791616611856841,-0.00013079123758211463,0.0,420.0,33.0,1.0,597659.0,1.0,1355699.0,64131.0
2025-12-16T15:06:19.315986,3,0.6791616611856841,-0.00013079123758211463,0.0,418.0,32.0,1.0,487327.0,1.0,1186452.0,58650.0
2025-12-16T15:06:19.416877,4,0.6859157559268824,-0.002774800422011242,0.0,423.0,34.0,1.0,659295.0,1.0,1596460.0,74833.0
2025-12-16T15:06:20.115378,1,0.8115861729223952,-0.0024463583293804574,0.0,425.0,35.0,1.0,432594.0,1.0,1209972.0,60936.0
2025-12-16T15:06:20.217812,2,0.8334520804452834,-0.0021912766363323573,0.0,411.0,29.0,1.0,595842.0,1.0,1345186.0,64698.0
2025-12-16T15:06:20.315505,3,0.8447583336293583,-0.0028142818416143057,0.0,427.0,36.0,1.0,486338.0,1.0,1173671.0,58136.0
2025-12-16T15:06:20.414583,4,0.8671110510650308,-0.0030934541485639917,0.0,408.0,27.0,1.0,672365.0,1.0,1585690.0,75905.0
2025-12-16T15:06:21.117786,1,0.987409128668102,-0.004988521814667206,0.0,417.0,31.0,1.0,422895.0,1.0,1229373.0,61475.0
2025-12-16T15:06:21.216082,2,0.9992460121534821,-0.004629084053955084,0.0,415.0,30.0,1.0,613232.0,1.0,1351575.0,64458.0
2025-12-16T15:06:21.314365,3,1.0230235930840763,-0.004279595368169138,0.0,421.0,33.0,1.0,491634.0,1.0,1184847.0,58451.0
2025-12-16T15:06:21.416062,4,1.0409402420432796,-0.005413031131193544,0.0,412.0,29.0,1.0,662427.0,1.0,1568609.0,75597.0
2025-12-16T15:06:22.115460,1,1.1553937552308482,-0.006944828286209004,0.0,416.0,31.0,1.0,438490.0,1.0,1209563.0,61495.0
2025-12-16T15:06:22.216712,2,1.1787198015480485,-0.007351023398816843,0.0,421.0,33.0,1.0,592022.0,1.0,1326200.0,64066.0
2025-12-16T15:06:22.315410,3,1.1907038649440893,-0.0068052790759071825,0.0,428.0,36.0,1.0,477530.0,1.0,1196938.0,57998.0
2025-12-16T15:06:22.414431,4,1.2139252394026427,-0.006944344737136873,0.0,417.0,31.0,1.0,667603.0,1.0,1597000.0,75240.0
2025-12-16T15:06:23.116390,1,1.3352533117467684,-0.007254513561937879,0.0,420.0,33.0,1.0,430987.0,1.0,1240239.0,61267.0
2025-12-16T15:06:23.215351,2,1.3476604552482407,-0.00787726413312001,0.0,415.0,31.0,1.0,592223.0,1.0,1357535.0,64370.0
2025-12-16T15:06:23.318535,3,1.3690625574590944,-0.007605540901155707,0.0,420.0,32.0,1.0,492633.0,1.0,1179246.0,58471.0
2025-12-16T15:06:23.415120,4,1.3721509562947218,-0.006247963300522043,0.0,414.0,30.0,1.0,661978.0,1.0,1563309.0,75418.0
2025-12-16T15:06:24.117147,1,1.4402170039361548,-0.0089675700335604,0.0,416.0,31.0,1.0,441319.0,1.0,1253744.0,61516.0
2025-12-16T15:06:24.215106,2,1.454214297519383,-0.008332707671255013,0.0,416.0,31.0,1.0,598469.0,1.0,1345642.0,64349.0
2025-12-16T15:06:24.315460,3,1.4737257650623214,-0.007884426572541386,0.0,424.0,34.0,1.0,490305.0,1.0,1192087.0,58234.0
2025-12-16T15:06:24.417204,4,1.4906197964545287,-0.00803331919934099,0.0,409.0,27.0,1.0,657290.0,1.0,1602415.0,75853.0
2025-12-16T15:06:25.115993,1,1.6094542084231231,-0.009460502018151082,0.0,427.0,36.0,1.0,450678.0,1.0,1213663.0,60833.0
2025-12-16T15:06:25.216696,2,1.6323759631026447,-0.010086965549331207,0.0,419.0,32.0,1.0,600904.0,1.0,1342003.0,64109.0
2025-12-16T15:06:25.318818,3,1.6497565389625408,-0.010167130195136037,0.0,411.0,29.0,1.0,478987.0,1.0,1193298.0,58948.0
2025-12-16T15:06:25.415968,4,1.666740675155661,-0.009390938189446476,0.0,426.0,35.0,1.0,677620.0,1.0,1598623.0,74606.0
2025-12-16T15:06:26.116814,1,1.7895683335111876,-0.009226258269305516,0.0,415.0,30.0,1.0,438787.0,1.0,1228126.0,61600.0
2025-12-16T15:06:26.216329,2,1.8067861790250064,-0.008774488841032392,0.0,404.0,26.0,1.0,601719.0,1.0,1350204.0,65071.0
2025-12-16T15:06:26.313862,3,1.8243111988666536,-0.009916004342054493,0.0,409.0,28.0,1.0,492800.0,1.0,1182043.0,59108.0
2025-12-16T15:06:26.417950,4,1.8414183968875593,-0.009789355309547495,0.0,407.0,27.0,1.0,668282.0,1.0,1565427.0,75982.0
2025-12-16T15:06:27.116126,2,1.9630167240926184,-0.01147194288361395,0.0,428.0,36.0,1.0,596649.0,1.0,1352490.0,63634.0
2025-12-16T15:06:27.215117,3,1.9746063364647977,-0.010570935695310327,0.0,430.0,37.0,1.0,483384.0,1.0,1187657.0,57920.0
2025-12-16T15:06:27.315301,4,1.9922567745316853,-0.01076766101748398,0.0,400.0,24.0,1.0,676932.0,1.0,1603500.0,76524.0
2025-12-16T15:06:28.115391,1,2.072442439538838,-0.007852863438762844,0.0,431.0,37.0,1.0,439531.0,1.0,1221080.0,60648.0
2025-12-16T15:06:28.217134,3,2.072442439538838,-0.007852863438762844,0.0,425.0,35.0,1.0,491468.0,1.0,1192490.0,58175.0
2025-12-16T15:06:28.317146,4,2.072442439538838,-0.007852863438762844,0.0,422.0,34.0,1.0,670547.0,1.0,1603500.0,74910.0
2025-12-16T15:06:29.116611,1,2.2030086913715583,-0.010363108721207308,0.0,417.0,31.0,1.0,436565.0,1.0,1244865.0,61475.0
2025-12-16T15:06:29.215798,2,2.21410441875997,-0.010806534141006309,0.0,414.0,30.0,1.0,594834.0,1.0,1343366.0,64458.0
2025-12-16T15:06:29.315773,3,2.230702337390957,-0.01103834216822763,0.0,402.0,24.0,1.0,492967.0,1.0,1190474.0,59570.0
2025-12-16T15:06:29.414697,4,2.2475960399093133,-0.011199461891385168,0.0,402.0,25.0,1.0,666700.0,1.0,1610570.0,76420.0
2025-12-16T15:06:30.117389,1,2.3749461149532207,-0.011596525701595042,0.0,417.0,31.0,1.0,441469.0,1.0,1228541.0,61433.0
2025-12-16T15:06:30.215166,2,2.3869092657434288,-0.011574974685586603,0.0,420.0,32.0,1.0,602738.0,1.0,1344731.0,64109.0
2025-12-16T15:06:30.315437,3,2.4102458465903744,-0.011783645609221169,0.0,403.0,25.0,1.0,485680.0,1.0,1201403.0,59529.0
2025-12-16T15:06:30.415431,4,2.4213477489099913,-0.011484050695972997,0.0,416.0,31.0,1.0,684535.0,1.0,1597541.0,75393.0
2025-12-16T15:06:31.118224,1,2.4541628587978694,-0.008501931402226203,0.0,415.0,30.0,1.0,439084.0,1.0,1231455.0,61579.0
2025-12-16T15:06:31.215214,2,2.452585117795265,-0.008625021184930283,0.0,402.0,25.0,1.0,597053.0,1.0,1352490.0,65248.0
2025-12-16T15:06:31.313826,3,2.448841337393693,-0.010040357637620751,0.0,415.0,30.0,1.0,497324.0,1.0,1192087.0,58868.0
2025-12-16T15:06:31.415865,4,2.4478133008040732,-0.011516461646309565,0.0,400.0,22.0,1.0,664672.0,1.0,1579797.0,77096.0
2025-12-16T15:06:32.116369,1,2.4451022550695343,-0.018427389754156673,0.0,409.0,28.0,1.0,439679.0,1.0,1241079.0,61976.0
2025-12-16T15:06:32.215113,2,2.446803187542334,-0.01791855750072925,0.0,417.0,31.0,1.0,604781.0,1.0,1351575.0,64305.0
2025-12-16T15:06:32.315050,3,2.447624617153404,-0.017581609380008138,0.0,401.0,24.0,1.0,487327.0,1.0,1186452.0,59691.0
2025-12-16T15:06:32.414403,4,2.4480989937736823,-0.01553667288537067,0.0,424.0,34.0,1.0,666249.0,1.0,1607303.0,75036.0
2025-12-16T15:06:33.116792,1,2.4471417906913637,-0.01706823279289334,0.0,408.0,27.0,1.0,441469.0,1.0,1217366.0,62081.0
2025-12-16T15:06:33.216353,2,2.4474442377159447,-0.016815459180705317,0.0,424.0,34.0,1.0,599077.0,1.0,1369534.0,63871.0
2025-12-16T15:06:33.316596,3,2.4495164777690466,-0.015515118077675923,0.0,422.0,33.0,1.0,495308.0,1.0,1184045.0,58511.0
2025-12-16T15:06:34.115774,1,2.445469317318994,-0.014764327660164885,0.0,417.0,31.0,1.0,442965.0,1.0,1243181.0,61558.0
2025-12-16T15:06:34.215059,2,2.445660999399841,-0.01438759174031066,0.0,405.0,26.0,1.0,607448.0,1.0,1356157.0,65049.0
2025-12-16T15:06:34.316547,3,2.447940021747882,-0.014713861561352676,0.0,426.0,35.0,1.0,492133.0,1.0,1199371.0,58234.0
2025-12-16T15:06:34.417144,4,2.447088626822144,-0.0153227047153552,0.0,412.0,29.0,1.0,678078.0,1.0,1577660.0,75853.0
2025-12-16T15:06:35.115686,1,2.4452444175452586,-0.013067815331061201,0.0,421.0,33.0,1.0,441021.0,1.0,1243181.0,61267.0
2025-12-16T15:06:35.215532,2,2.4452444175452586,-0.013067815331061201,0.0,406.0,27.0,1.0,610540.0,1.0,1378369.0,65005.0
2025-12-16T15:06:35.315268,4,2.4452444175452586,-0.013067815331061201,0.0,416.0,31.0,1.0,672138.0,1.0,1613298.0,75597.0
2025-12-16T15:06:36.116901,1,2.4468229712401297,-0.014631694099324568,0.0,437.0,41.0,1.0,440275.0,1.0,1231039.0,60341.0
2025-12-16T15:06:36.216177,2,2.4473880268590595,-0.014557423376555665,0.0,419.0,32.0,1.0,600295.0,1.0,1357995.0,64196.0
2025-12-16T15:06:36.313921,3,2.447213355193858,-0.014757972723213332,0.0,413.0,30.0,1.0,495308.0,1.0,1177650.0,58968.0
2025-12-16T15:06:36.417329,4,2.4474365002721963,-0.015226681221873779,0.0,412.0,29.0,1.0,689651.0,1.0,1614937.0,75879.0
2025-12-16T15:06:37.115478,1,2.4420795440400096,-0.028890255985520204,0.0,414.0,30.0,1.0,442366.0,1.0,1247396.0,61725.0
2025-12-16T15:06:37.216076,2,2.440073865246246,-0.04635484415738689,0.0,403.0,25.0,1.0,609507.0,1.0,1364445.0,65226.0
2025-12-16T15:06:37.315660,3,2.4382349494205524,-0.06631895372899728,0.0,411.0,28.0,1.0,502740.0,1.0,1188461.0,59128.0
2025-12-16T15:06:37.414514,4,2.4350944486119124,-0.09355915235120621,0.0,417.0,31.0,1.0,665573.0,1.0,1598082.0,75469.0
2025-12-16T15:06:38.118301,1,2.4160962987856536,-0.21229674244641253,0.0,414.0,30.0,1.0,450220.0,1.0,1243181.0,61746.0
2025-12-16T15:06:38.215348,2,2.4140542415171335,-0.22420701325600148,0.0,418.0,32.0,1.0,607448.0,1.0,1363060.0,64262.0
2025-12-16T15:06:38.316371,3,2.4102306531881843,-0.2469138211344754,0.0,423.0,34.0,1.0,491800.0,1.0,1195319.0,58451.0
2025-12-16T15:06:38.417497,4,2.4073445017183963,-0.26409520201489434,0.0,410.0,28.0,1.0,684072.0,1.0,1615484.0,76033.0
2025-12-16T15:06:39.115086,1,2.385716313337086,-0.3770708815617681,0.0,418.0,32.0,1.0,450220.0,1.0,1252048.0,61495.0
2025-12-16T15:06:39.215166,2,2.3826773378311166,-0.3945949726269695,0.0,404.0,25.0,1.0,611160.0,1.0,1371389.0,65226.0
2025-12-16T15:06:39.315823,3,2.379591143272454,-0.4114869773178492,0.0,419.0,32.0,1.0,499686.0,1.0,1189669.0,58650.0
2025-12-16T15:06:39.415733,4,2.376898536249654,-0.42921563590546485,0.0,402.0,25.0,1.0,681530.0,1.0,1583545.0,76602.0
2025-12-16T15:06:40.115777,1,2.3739768880153993,-0.4603195194147125,0.0,406.0,26.0,1.0,443115.0,1.0,1238142.0,62249.0
2025-12-16T15:06:40.215702,2,2.374664994171887,-0.4571180454613323,0.0,415.0,30.0,1.0,614894.0,1.0,1368144.0,64501.0
