Timestamp,Channel,Pose_X,Pose_Y,Pose_Theta,eCO2,TVOC,AQI,R0,R1,R2,R3
2025-12-16T15:41:30.396617,1,0.0,0.0,0.0,419.0,32.0,1.0,638434.0,1.0,1756339.0,66115.0
2025-12-16T15:41:30.396617,1,0.0,0.0,0.0,419.0,32.0,1.0,638434.0,1.0,1756339.0,66115.0
2025-12-16T15:41:30.497018,2,0.0,0.0,0.0,424.0,34.0,1.0,866361.0,1.0,1663196.0,67700.0
2025-12-16T15:41:30.496999,2,0.0,0.0,0.0,424.0,34.0,1.0,866361.0,1.0,1663196.0,67700.0
2025-12-16T15:41:30.597225,3,0.0,0.0,0.0,426.0,35.0,1.0,673960.0,1.0,1380236.0,61350.0
2025-12-16T15:41:30.597351,3,0.0,0.0,0.0,426.0,35.0,1.0,673960.0,1.0,1380236.0,61350.0
2025-12-16T15:41:30.696255,4,0.0,0.0,0.0,424.0,34.0,1.0,1017806.0,1.0,2009599.0,80319.0
2025-12-16T15:41:30.696330,4,0.0,0.0,0.0,424.0,34.0,1.0,1017806.0,1.0,2009599.0,80319.0
2025-12-16T15:41:31.396229,1,0.0,0.0,0.0,412.0,29.0,1.0,643423.0,1.0,1756339.0,66541.0
2025-12-16T15:41:31.396342,1,0.0,0.0,0.0,412.0,29.0,1.0,643423.0,1.0,1756339.0,66541.0
2025-12-16T15:41:31.497000,2,0.0,0.0,0.0,423.0,34.0,1.0,872540.0,1.0,1660946.0,67746.0
2025-12-16T15:41:31.497114,2,0.0,0.0,0.0,423.0,34.0,1.0,872540.0,1.0,1660946.0,67746.0
2025-12-16T15:41:31.595738,3,0.0,0.0,0.0,420.0,33.0,1.0,654404.0,1.0,1407598.0,61683.0
2025-12-16T15:41:31.595885,3,0.0,0.0,0.0,420.0,33.0,1.0,654404.0,1.0,1407598.0,61683.0
2025-12-16T15:41:31.697007,4,0.0,0.0,0.0,417.0,31.0,1.0,975974.0,1.0,2042513.0,80809.0
2025-12-16T15:41:31.697183,4,0.0,0.0,0.0,417.0,31.0,1.0,975974.0,1.0,2042513.0,80809.0
2025-12-16T15:41:32.397308,1,0.0,0.0,0.0,411.0,28.0,1.0,622643.0,1.0,1728622.0,66654.0
2025-12-16T15:41:32.397446,1,0.0,0.0,0.0,411.0,28.0,1.0,622643.0,1.0,1728622.0,66654.0
2025-12-16T15:41:32.496907,2,0.0,0.0,0.0,424.0,34.0,1.0,864018.0,1.0,1664886.0,67700.0
2025-12-16T15:41:32.497151,2,0.0,0.0,0.0,424.0,34.0,1.0,864018.0,1.0,1664886.0,67700.0
2025-12-16T15:41:32.597534,3,0.0,0.0,0.0,427.0,36.0,1.0,666249.0,1.0,1409028.0,61288.0
2025-12-16T15:41:32.597534,3,0.0,0.0,0.0,427.0,36.0,1.0,666249.0,1.0,1409028.0,61288.0
2025-12-16T15:41:32.696615,4,0.0,0.0,0.0,429.0,37.0,1.0,1000049.0,1.0,2042513.0,79912.0
2025-12-16T15:41:32.696761,4,0.0,0.0,0.0,429.0,37.0,1.0,1000049.0,1.0,2042513.0,79912.0
2025-12-16T15:41:33.395949,1,0.0,0.0,0.0,430.0,37.0,1.0,639516.0,1.0,1740952.0,65425.0
2025-12-16T15:41:33.396050,1,0.0,0.0,0.0,430.0,37.0,1.0,639516.0,1.0,1740952.0,65425.0
2025-12-16T15:41:33.497388,2,0.0,0.0,0.0,422.0,33.0,1.0,891345.0,1.0,1662633.0,67837.0
2025-12-16T15:41:33.497317,2,0.0,0.0,0.0,422.0,33.0,1.0,891345.0,1.0,1662633.0,67837.0
2025-12-16T15:41:33.596324,3,0.0,0.0,0.0,416.0,31.0,1.0,658849.0,1.0,1414284.0,61955.0
2025-12-16T15:41:33.596324,3,0.0,0.0,0.0,416.0,31.0,1.0,658849.0,1.0,1414284.0,61955.0
2025-12-16T15:41:33.697008,4,0.0,0.0,0.0,434.0,39.0,1.0,993639.0,1.0,2015730.0,79534.0
2025-12-16T15:41:33.697162,4,0.0,0.0,0.0,434.0,39.0,1.0,993639.0,1.0,2015730.0,79534.0
2025-12-16T15:41:34.396536,1,0.0,0.0,0.0,424.0,34.0,1.0,624543.0,1.0,1788734.0,65802.0
2025-12-16T15:41:34.396666,1,0.0,0.0,0.0,424.0,34.0,1.0,624543.0,1.0,1788734.0,65802.0
2025-12-16T15:41:34.498003,2,0.0,0.0,0.0,414.0,30.0,1.0,858480.0,1.0,1683585.0,68344.0
2025-12-16T15:41:34.497925,2,0.0,0.0,0.0,414.0,30.0,1.0,858480.0,1.0,1683585.0,68344.0
2025-12-16T15:41:34.596975,3,0.0,0.0,0.0,403.0,25.0,1.0,665573.0,1.0,1422444.0,62715.0
2025-12-16T15:41:34.597183,3,0.0,0.0,0.0,403.0,25.0,1.0,665573.0,1.0,1422444.0,62715.0
2025-12-16T15:41:34.696935,4,0.0,0.0,0.0,418.0,32.0,1.0,986268.0,1.0,2045280.0,80782.0
2025-12-16T15:41:34.696928,4,0.0,0.0,0.0,418.0,32.0,1.0,986268.0,1.0,2045280.0,80782.0
2025-12-16T15:41:35.396506,1,0.0,0.0,0.0,427.0,36.0,1.0,640165.0,1.0,1759314.0,65580.0
2025-12-16T15:41:35.396693,1,0.0,0.0,0.0,427.0,36.0,1.0,640165.0,1.0,1759314.0,65580.0
2025-12-16T15:41:35.497290,3,0.0,0.0,0.0,423.0,34.0,1.0,673504.0,1.0,1404743.0,61516.0
2025-12-16T15:41:35.497513,3,0.0,0.0,0.0,423.0,34.0,1.0,673504.0,1.0,1404743.0,61516.0
2025-12-16T15:41:35.596617,4,0.0,0.0,0.0,429.0,37.0,1.0,1006842.0,1.0,2025989.0,79885.0
2025-12-16T15:41:35.596754,4,0.0,0.0,0.0,429.0,37.0,1.0,1006842.0,1.0,2025989.0,79885.0
2025-12-16T15:41:36.397389,1,0.0,0.0,0.0,418.0,32.0,1.0,633055.0,1.0,1772463.0,66160.0
2025-12-16T15:41:36.397389,1,0.0,0.0,0.0,418.0,32.0,1.0,633055.0,1.0,1772463.0,66160.0
2025-12-16T15:41:36.496325,2,0.0,0.0,0.0,422.0,33.0,1.0,867535.0,1.0,1679601.0,67837.0
2025-12-16T15:41:36.496325,2,0.0,0.0,0.0,422.0,33.0,1.0,867535.0,1.0,1679601.0,67837.0
2025-12-16T15:41:36.597633,3,0.0,0.0,0.0,402.0,25.0,1.0,659742.0,1.0,1414284.0,62778.0
2025-12-16T15:41:36.597794,3,0.0,0.0,0.0,402.0,25.0,1.0,659742.0,1.0,1414284.0,62778.0
2025-12-16T15:41:36.697492,4,0.0,0.0,0.0,432.0,38.0,1.0,979283.0,1.0,1998070.0,79669.0
2025-12-16T15:41:36.697493,4,0.0,0.0,0.0,432.0,38.0,1.0,979283.0,1.0,1998070.0,79669.0
2025-12-16T15:41:37.395966,1,0.0,0.0,0.0,436.0,40.0,1.0,638218.0,1.0,1761697.0,65027.0
2025-12-16T15:41:37.396120,1,0.0,0.0,0.0,436.0,40.0,1.0,638218.0,1.0,1761697.0,65027.0
2025-12-16T15:41:37.497040,2,0.0,0.0,0.0,414.0,30.0,1.0,880550.0,1.0,1663196.0,68344.0
